title,source_row,paragraph_id,sentence_start_id,sentence_end_id,sentence_count,sentence,word_count,char_count,dataset_row,document,topic
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,85,251,253,3,"From the McLaren supercar to Jaguar's new luxury EV, he's test driven well over 100 cars throughout the years and has a reputation for telling it straight to his readers. Hi, Michael. How are you doing today?",37,208,2219,"From the McLaren supercar to Jaguar's new luxury EV, he's test driven well over 100 cars throughout the years and has a reputation for telling it straight to his readers. Hi, Michael. How are you doing today?",-1
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,86,254,256,3,Doing great. Thanks for joining us. I'm good.,8,45,2220,Doing great. Thanks for joining us. I'm good.,2
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,87,257,259,3,Thanks. So you've had the chance to drive both the K23 and the K27. I'd love to start with the K23.,21,99,2221,Thanks. So you've had the chance to drive both the K23 and the K27. I'd love to start with the K23.,18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,88,260,262,3,"If you could tell us what your initial impression was. Well, I mean, the first thing that I noticed when I drove the K23 was the fit and finish. The quality is really good.",34,172,2222,"If you could tell us what your initial impression was. Well, I mean, the first thing that I noticed when I drove the K23 was the fit and finish. The quality is really good.",18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,89,263,265,3,"The vehicles are built very, very well. And that was pretty impressive for a new car company coming to the US. Moving inside, it had a lot of space.",29,148,2223,"The vehicles are built very, very well. And that was pretty impressive for a new car company coming to the US. Moving inside, it had a lot of space.",4
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,90,266,268,3,in the trunk and in the interior just for the passengers. Lots of space. And then it has all the...,20,99,2224,in the trunk and in the interior just for the passengers. Lots of space. And then it has all the...,1
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,91,269,271,3,"Basic amenities you expect in a modern car today. That's great to hear. Yeah I think design is actually really important for people these days and if you don't mind, can you tell our viewers?",35,191,2225,"Basic amenities you expect in a modern car today. That's great to hear. Yeah I think design is actually really important for people these days and if you don't mind, can you tell our viewers?",-1
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,92,272,274,3,"What can they expect when they get behind the wheel of the k23? Well, I think the most important thing for people to understand is that it's an EV But it doesn't drive like a different type of car. It drives like a normal car It has an accelerator pedal brake pedal steering wheel shifter.",55,289,2226,"What can they expect when they get behind the wheel of the k23? Well, I think the most important thing for people to understand is that it's an EV But it doesn't drive like a different type of car. It drives like a normal car It has an accelerator pedal brake pedal steering wheel shifter.",18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,93,275,277,3,It's just a normal car to drive I can hand the keys to anybody they can get in it and drive it That's awesome. You want to be able to get in and just go and not have to deal with all the hassles. How does it compare to all the electric vehicles that you've driven?,56,264,2227,It's just a normal car to drive I can hand the keys to anybody they can get in it and drive it That's awesome. You want to be able to get in and just go and not have to deal with all the hassles. How does it compare to all the electric vehicles that you've driven?,0
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,94,278,280,3,"Well, most electric cars that I've driven have been high-end luxury cars. The luxury market has kind of dominated the EV space and this is nice because it's just a normal everyday type car. It has all the amenities that you expect in a modern car, but at a price anybody can afford.",53,282,2228,"Well, most electric cars that I've driven have been high-end luxury cars. The luxury market has kind of dominated the EV space and this is nice because it's just a normal everyday type car. It has all the amenities that you expect in a modern car, but at a price anybody can afford.",0
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,95,281,283,3,Awesome. So there you have it. Get in and go to town.,12,53,2229,Awesome. So there you have it. Get in and go to town.,2
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,96,284,286,3,Now let's move on to the K27. A little birdie told me you took that for a spin yesterday. Is that right?,22,104,2230,Now let's move on to the K27. A little birdie told me you took that for a spin yesterday. Is that right?,18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,97,287,289,3,"Yeah, I did go drive it yesterday. I really enjoyed the K27. It's a lot of fun.",17,79,2231,"Yeah, I did go drive it yesterday. I really enjoyed the K27. It's a lot of fun.",18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,98,290,292,3,"It's sporty, especially when you do put it in sport mode. And it's got cool classic styling inside and out. That's awesome.",22,123,2232,"It's sporty, especially when you do put it in sport mode. And it's got cool classic styling inside and out. That's awesome.",1
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,99,293,295,3,"That's good to hear. So for people that are looking at both of them and love them both, which which and they don't know which one to get, what would you say? I would say drive both of them.",39,189,2233,"That's good to hear. So for people that are looking at both of them and love them both, which which and they don't know which one to get, what would you say? I would say drive both of them.",-1
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,100,296,298,3,They're different vehicles for different people with different needs and test drive both and pick which one works best for you. So there you have it. Go ahead and test drive it.,32,177,2234,They're different vehicles for different people with different needs and test drive both and pick which one works best for you. So there you have it. Go ahead and test drive it.,-1
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,101,299,301,3,"One last question for you, Michael, before you go is what surprised you the most about Gandy? I think overall, again, just the quality of how well the cars are built, how well they drive and how easy they are to use as a daily driver. That's awesome.",48,250,2235,"One last question for you, Michael, before you go is what surprised you the most about Gandy? I think overall, again, just the quality of how well the cars are built, how well they drive and how easy they are to use as a daily driver. That's awesome.",4
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,102,302,304,3,"Well, we're really happy that you left them. Join me please in thanking Michael for taking the time out of his day to let us know how he felt about his experience. And for anyone interested in reading his full review of the K23, visit TheGentlemanRacer.com.",47,257,2236,"Well, we're really happy that you left them. Join me please in thanking Michael for taking the time out of his day to let us know how he felt about his experience. And for anyone interested in reading his full review of the K23, visit TheGentlemanRacer.com.",18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,103,305,307,3,"Now, we would be remiss if we didn't acknowledge our partners who are going to help us bring these cars to market. First up, for those who may not be a Candy dealer partner, we partnered with Wrench to provide a mobile service and repair solution that is typically only reserved for luxury vehicles. Hi everyone, my name is April Garbageook and I'm the head of the Fleet Division here at Wrench.",72,395,2237,"Now, we would be remiss if we didn't acknowledge our partners who are going to help us bring these cars to market. First up, for those who may not be a Candy dealer partner, we partnered with Wrench to provide a mobile service and repair solution that is typically only reserved for luxury vehicles. Hi everyone, my name is April Garbageook and I'm the head of the Fleet Division here at Wrench.",18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,104,308,310,3,"Today we're so excited to announce our exclusive partnership with Candy EV. Candy is the very first electric vehicle manufacturer to launch a completely mobile high quality concierge warranty program here in the US. And here at Wrench, we're very customer centric.",42,264,2238,"Today we're so excited to announce our exclusive partnership with Candy EV. Candy is the very first electric vehicle manufacturer to launch a completely mobile high quality concierge warranty program here in the US. And here at Wrench, we're very customer centric.",18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,105,311,312,2,"So we take a customer first approach. And with this partnership, Candy has ensured that their customer base also receives that high quality and service from a company that's earned an 80 NPS score, a 4.9 overall Google customer satisfaction rating, and A plus from the Better Business Bureau, which in this industry is very hard to find.",59,337,2239,"So we take a customer first approach. And with this partnership, Candy has ensured that their customer base also receives that high quality and service from a company that's earned an 80 NPS score, a 4.9 overall Google customer satisfaction rating, and A plus from the Better Business Bureau, which in this industry is very hard to find.",18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,106,313,313,1,What this means for the Candy customer is that If you do run into a warranty issue you no longer have to worry about trying to take time off work or trying to figure out how to drop your car off the shop and be without a vehicle for a couple days.,52,247,2240,What this means for the Candy customer is that If you do run into a warranty issue you no longer have to worry about trying to take time off work or trying to figure out how to drop your car off the shop and be without a vehicle for a couple days.,18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,107,314,315,2,Now all you have to do is call up Candy and within 24 to 48 hours you'll have a certified technician at your doorstep ready to provide contactless service. This technology driven process aligns perfectly with this forward thinking approach to technology and innovation that you will also see in Candy's vehicles.,52,312,2241,Now all you have to do is call up Candy and within 24 to 48 hours you'll have a certified technician at your doorstep ready to provide contactless service. This technology driven process aligns perfectly with this forward thinking approach to technology and innovation that you will also see in Candy's vehicles.,18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,108,316,318,3,This partnership brings value to customers and shareholders alike as it eliminates the need for Candy to provide its own service model resulting in a huge savings that can then be passed on to their customers. We're very excited here at Wrench to embark on this partnership and we look forward to working with you soon. Thank you.,58,330,2242,This partnership brings value to customers and shareholders alike as it eliminates the need for Candy to provide its own service model resulting in a huge savings that can then be passed on to their customers. We're very excited here at Wrench to embark on this partnership and we look forward to working with you soon. Thank you.,18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,109,319,321,3,"Amazing, right? Concierge service for your candy EVs. Next, I'd like to introduce you to our partner, Northpointe Commercial Finance, who will work on the inventory finance with our candy dealer partners.",32,204,2243,"Amazing, right? Concierge service for your candy EVs. Next, I'd like to introduce you to our partner, Northpointe Commercial Finance, who will work on the inventory finance with our candy dealer partners.",18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,110,322,324,3,"Hello, my name is Dan Radley and I'm the CEO of Northpointe Commercial Finance. Northpointe is a leading inventory finance lender that partners with manufacturers and dealers to provide customized inventory financing programs for their products. Through creative, flexible and innovative programs, the Northpoint team is able to successfully manage the unique requirements of our customers like Candy Technologies and Candy America.",62,432,2244,"Hello, my name is Dan Radley and I'm the CEO of Northpointe Commercial Finance. Northpointe is a leading inventory finance lender that partners with manufacturers and dealers to provide customized inventory financing programs for their products. Through creative, flexible and innovative programs, the Northpoint team is able to successfully manage the unique requirements of our customers like Candy Technologies and Candy America.",18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,111,325,327,3,"Northpoint is a wholly owned subsidiary of Laurentian Bank of Canada and operates in North America from its offices in Alfredo, Georgia and Burlington, Ontario. Laurentian Bank has been in business for over 170 years and has over $45 billion in managed assets. In 2019, Northpoint and Candy finalized an agreement for Northpoint to become the preferred lender for Candy America Power Sports and Candy EV inventory.",67,414,2245,"Northpoint is a wholly owned subsidiary of Laurentian Bank of Canada and operates in North America from its offices in Alfredo, Georgia and Burlington, Ontario. Laurentian Bank has been in business for over 170 years and has over $45 billion in managed assets. In 2019, Northpoint and Candy finalized an agreement for Northpoint to become the preferred lender for Candy America Power Sports and Candy EV inventory.",18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,112,328,329,2,"In 2020, Northpoint and Candy continue to expand our financing program relationship with a new asset-based lending solution that will benefit Candy America's working capital and allow them to acquire more Power Sports and Candy EV inventory. Northpoint is honored to have been selected by Candy as the preferred lender for Candy's EV dealer inventory financing programs.",57,370,2246,"In 2020, Northpoint and Candy continue to expand our financing program relationship with a new asset-based lending solution that will benefit Candy America's working capital and allow them to acquire more Power Sports and Candy EV inventory. Northpoint is honored to have been selected by Candy as the preferred lender for Candy's EV dealer inventory financing programs.",18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,113,330,332,3,"Northpoint and Candy America are working together to identify new Candy EV dealers and to help establish a financially strong and stable Candy EV dealer network. We are excited to be partnering with the entire Candy America team as they premiere the Candy EV across North America. We look forward to a long, prosperous relationship and we're anxious to help them grow.",62,368,2247,"Northpoint and Candy America are working together to identify new Candy EV dealers and to help establish a financially strong and stable Candy EV dealer network. We are excited to be partnering with the entire Candy America team as they premiere the Candy EV across North America. We look forward to a long, prosperous relationship and we're anxious to help them grow.",18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,114,333,335,3,"Thank you and be safe. And now we have one more very special guest introduced to you today. Here with us in the studio to answer a few of the questions that have come in throughout the show is the man behind Candy's operations, the president and CEO, Johnny Tai.",50,262,2248,"Thank you and be safe. And now we have one more very special guest introduced to you today. Here with us in the studio to answer a few of the questions that have come in throughout the show is the man behind Candy's operations, the president and CEO, Johnny Tai.",18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,115,336,338,3,"Hi, Johnny. Hello, Kate. Welcome to the show.",8,45,2249,"Hi, Johnny. Hello, Kate. Welcome to the show.",2
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,116,339,341,3,"Are you so excited? Yes, I am. It's here.",9,41,2250,"Are you so excited? Yes, I am. It's here.",2
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,117,342,344,3,We're doing it. Yes. Awesome.,5,29,2251,We're doing it. Yes. Awesome.,2
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,118,345,347,3,"So as you know, throughout the show, we've had some questions come in. Are you ready to dive in? Sure.",20,102,2252,"So as you know, throughout the show, we've had some questions come in. Are you ready to dive in? Sure.",2
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,119,348,350,3,"Let's do it. Let's start with Brian from California. Brian asked, how are these cars planning to be distributed and when will we see them hitting the road?",28,155,2253,"Let's do it. Let's start with Brian from California. Brian asked, how are these cars planning to be distributed and when will we see them hitting the road?",4
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,120,351,353,3,"Well, I know we are taking these pre-orders online, but all these orders will be fulfilled by our local candy dealership, starting from the first quarter of 2020. Amazing. Well, we can't wait to see that.",36,204,2254,"Well, I know we are taking these pre-orders online, but all these orders will be fulfilled by our local candy dealership, starting from the first quarter of 2020. Amazing. Well, we can't wait to see that.",18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,121,354,356,3,"Ashley in Texas is asking, where can I find a candy? Are these available for presale nationwide? Yes, this pre-sale is nationwide and in fact, you know, we are also getting a lot of interest now from other countries.",39,216,2255,"Ashley in Texas is asking, where can I find a candy? Are these available for presale nationwide? Yes, this pre-sale is nationwide and in fact, you know, we are also getting a lot of interest now from other countries.",18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,122,357,359,3,That's amazing. So there you have it. It's nationwide.,9,54,2256,That's amazing. So there you have it. It's nationwide.,2
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,123,360,362,3,"Just order it and there you have it. Our final question is from Ray in Washington. Ray asked, what does the future of candy look like?",26,134,2257,"Just order it and there you have it. Our final question is from Ray in Washington. Ray asked, what does the future of candy look like?",18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,124,363,365,3,"What else can we expect to see? Well, I believe in a couple of years, Candy will become a household brand for electric cars. That's so exciting.",27,144,2258,"What else can we expect to see? Well, I believe in a couple of years, Candy will become a household brand for electric cars. That's so exciting.",18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,125,366,368,3,And watching you say that makes me so happy. Thank you. I can tell you're excited about it.,18,91,2259,And watching you say that makes me so happy. Thank you. I can tell you're excited about it.,2
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,126,369,371,3,"Well, thank you so much for answering the questions. And we know you guys had more questions that we'll be happy to answer on the social platforms afterwards. Okay, it's the moment that we've all been waiting for.",38,213,2260,"Well, thank you so much for answering the questions. And we know you guys had more questions that we'll be happy to answer on the social platforms afterwards. Okay, it's the moment that we've all been waiting for.",2
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,127,372,374,3,"It's time to announce the winner of the Candy Auto Evolution for All giveaway. Drum roll, please. And the lucky winner and new owner of the Candy K23 is... Deebro Brian from Mississippi.",33,186,2261,"It's time to announce the winner of the Candy Auto Evolution for All giveaway. Drum roll, please. And the lucky winner and new owner of the Candy K23 is... Deebro Brian from Mississippi.",18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,128,375,377,3,"Congratulations, Deebro. We'll be reaching out to you individually to work out all the details. Now, on behalf of all of us at Candy America, I want to thank you for spending the time with us today.",37,198,2262,"Congratulations, Deebro. We'll be reaching out to you individually to work out all the details. Now, on behalf of all of us at Candy America, I want to thank you for spending the time with us today.",18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,129,378,380,3,"I want to encourage you to head over to Drive.CandyAmerica.com for any additional information. And remember to take advantage of the special promotional offer before those 2,000 spots are filled. By pre-ordering yours today, you'll lock in that special promotional pricing and be one of America's first to drive a candy.",54,320,2263,"I want to encourage you to head over to Drive.CandyAmerica.com for any additional information. And remember to take advantage of the special promotional offer before those 2,000 spots are filled. By pre-ordering yours today, you'll lock in that special promotional pricing and be one of America's first to drive a candy.",18
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,130,381,383,3,All it takes is a $100 fully refundable deposit. It's that easy. Thank you again for your time today.,19,101,2264,All it takes is a $100 fully refundable deposit. It's that easy. Thank you again for your time today.,8
"Kandi OFFICIAL RECORDING; Kandi America Launch Event (August 18, 2020) (1080p_30fps_H264-128kbit_AAC)",46,131,384,384,1,"From all of us at Candy America, we enjoyed having you along for the ride.",15,74,2265,"From all of us at Candy America, we enjoyed having you along for the ride.",18
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,1,1,3,3,"Ladies and gentlemen, please welcome Saad Shahab, Vice President Marketing Communications, Kia Motors America. Alright! Good afternoon.",17,135,2266,"Ladies and gentlemen, please welcome Saad Shahab, Vice President Marketing Communications, Kia Motors America. Alright! Good afternoon.",2
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,2,4,6,3,"Everybody got espressos after lunch? Ready for this? Alright, well we got a lot of accolades as you've probably seen and they're so rewarding to see because when you see the name of your product, the name of Kia, next to phrases like best quality, most reliable, coolest car, top of class, it just so feels so good to be part of this company.",64,342,2267,"Everybody got espressos after lunch? Ready for this? Alright, well we got a lot of accolades as you've probably seen and they're so rewarding to see because when you see the name of your product, the name of Kia, next to phrases like best quality, most reliable, coolest car, top of class, it just so feels so good to be part of this company.",0
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,3,7,9,3,"So, do you guys agree? Is Kia's kick butt or what? Huh?",12,55,2268,"So, do you guys agree? Is Kia's kick butt or what? Huh?",0
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,4,10,12,3,"Heck yeah! He has been showing up in segments where no one has expected us to play. It's crazy, but it's so much fun at the same time.",28,134,2269,"Heck yeah! He has been showing up in segments where no one has expected us to play. It's crazy, but it's so much fun at the same time.",-1
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,5,13,15,3,"You see, we pride ourselves to be party crashers. And this year is no exception. It started at the New York Auto Show this year when we introduced the reimagined K900.",31,167,2270,"You see, we pride ourselves to be party crashers. And this year is no exception. It started at the New York Auto Show this year when we introduced the reimagined K900.",-1
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,6,16,18,3,"proving once again that yes, Kia also knows luxury. We took on that luxury world again at the New York Fashion Week, revealing an all-new Telluride SUV. This is a first, as a supermodel attitude that it had.",38,207,2271,"proving once again that yes, Kia also knows luxury. We took on that luxury world again at the New York Fashion Week, revealing an all-new Telluride SUV. This is a first, as a supermodel attitude that it had.",0
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,7,19,21,3,"Yes, it actually was on this runway. Never happened before. And just last month, also at SEMA, we put four more tricked-out Tellurides to work on a massive off-road course.",30,172,2272,"Yes, it actually was on this runway. Never happened before. And just last month, also at SEMA, we put four more tricked-out Tellurides to work on a massive off-road course.",2
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,8,22,24,3,"We also partnered with Red Bulls, you see in that car there, to morph the Forte into a drift car with a Stinger engine in it. We fit that baby in there. Then we put that wicked monster up against our production model with professional race car driver Colette Davis behind the wheel.",53,282,2273,"We also partnered with Red Bulls, you see in that car there, to morph the Forte into a drift car with a Stinger engine in it. We fit that baby in there. Then we put that wicked monster up against our production model with professional race car driver Colette Davis behind the wheel.",-1
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,9,25,27,3,Check this out. This is the not-for-sale Kia Forte race car with a blistering top speed and excessive amount of horsepower. And this is the totally redesigned 2019 Kia Forte.,31,174,2274,Check this out. This is the not-for-sale Kia Forte race car with a blistering top speed and excessive amount of horsepower. And this is the totally redesigned 2019 Kia Forte.,11
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,10,28,30,3,"With an 8-inch touchscreen and professional race car driver Colette Davis to demo it. It doesn't have to make sense. Doesn't have to make sense, doesn't have to make sense.",30,172,2275,"With an 8-inch touchscreen and professional race car driver Colette Davis to demo it. It doesn't have to make sense. Doesn't have to make sense, doesn't have to make sense.",-1
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,11,31,33,3,"We went through all this effort just to show that nice GPS system. None of these wild ideas would have been possible without our incredible leadership team, and the new faces bringing a fresh perspective to the brand as well. Like our next presenter, and this gentleman is a seasoned Kia veteran, but he's new to this side of the pond, and we're very excited to have him on board.",70,380,2276,"We went through all this effort just to show that nice GPS system. None of these wild ideas would have been possible without our incredible leadership team, and the new faces bringing a fresh perspective to the brand as well. Like our next presenter, and this gentleman is a seasoned Kia veteran, but he's new to this side of the pond, and we're very excited to have him on board.",2
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,12,34,36,3,"Ladies and gentlemen, our new Chief Operating Officer, Michael Cole. Well, thank you, Saad. And now, I may be new to the US market, but I'm certainly not new to the auto industry.",33,179,2277,"Ladies and gentlemen, our new Chief Operating Officer, Michael Cole. Well, thank you, Saad. And now, I may be new to the US market, but I'm certainly not new to the auto industry.",2
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,13,37,39,3,"As a 35-year veteran, I've seen what it takes to make a successful business, creative marketing, a professional dealer network, and consistently high customer service standards. And of course, what you need most of all is a fantastic range of products. Well, here at Kia, we can certainly tick that box.",51,303,2278,"As a 35-year veteran, I've seen what it takes to make a successful business, creative marketing, a professional dealer network, and consistently high customer service standards. And of course, what you need most of all is a fantastic range of products. Well, here at Kia, we can certainly tick that box.",0
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,14,40,42,3,"Kia offers striking designs, outstanding quality and reliability, and cutting edge technologies. We offer sedans, SUVs, and a minivan. Whatever a customer wants, we have it.",26,173,2279,"Kia offers striking designs, outstanding quality and reliability, and cutting edge technologies. We offer sedans, SUVs, and a minivan. Whatever a customer wants, we have it.",0
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,15,43,45,3,"Take our sedans, for example. Now, some of our competitors have recently announced that they will shrink their presence or get out of the sedan market entirely. But the customers they leave behind need not worry.",36,212,2280,"Take our sedans, for example. Now, some of our competitors have recently announced that they will shrink their presence or get out of the sedan market entirely. But the customers they leave behind need not worry.",14
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,16,46,48,3,Kia has them covered. A first-time buyer can take home this small but perfectly proportioned Rio. Customers looking for a sporty compact car without compromise need look no further than Forte.,31,192,2281,Kia has them covered. A first-time buyer can take home this small but perfectly proportioned Rio. Customers looking for a sporty compact car without compromise need look no further than Forte.,0
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,17,49,51,3,"For the family buyer or someone who wants to make that next step, we have our ever-popular Optima. And what about the sports enthusiast? Well, of course, they can get revved up by the Stinger.",35,192,2282,"For the family buyer or someone who wants to make that next step, we have our ever-popular Optima. And what about the sports enthusiast? Well, of course, they can get revved up by the Stinger.",0
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,18,52,54,3,"And for the customer who wants all the extra stuff that usually only comes with a luxury brand, we have Cadenza and K900. So, you know, maybe it is no surprise that with such an impressive sedan lineup, we've booked the trend. Kia's share of the sedan market has grown from 5.2% last year to 6.1% this year.",60,307,2283,"And for the customer who wants all the extra stuff that usually only comes with a luxury brand, we have Cadenza and K900. So, you know, maybe it is no surprise that with such an impressive sedan lineup, we've booked the trend. Kia's share of the sedan market has grown from 5.2% last year to 6.1% this year.",0
Kia 2020 Kia Soul Reveal at the Los Angeles Auto Show (720p_25fps_H264-128kbit_AAC),47,19,55,57,3,"And we are ready to welcome even more new customers. So, that's our sedans. What about our SUVs?",18,96,2284,"And we are ready to welcome even more new customers. So, that's our sedans. What about our SUVs?",-1
