title,source_row,paragraph_id,sentence_start_id,sentence_end_id,sentence_count,sentence,word_count,char_count,dataset_row,document,topic
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,11,30,32,3,"And by the way, we were very pleased to get feedback from Infiniti Red Bull Racing Formula One driver Sebastian Vettel and Sebastian Bumi after testing prototypes in Japan and on the Nurburgring during the Q50 chassis development process. And now to tell you more about this important new vehicle, please welcome Infiniti's Chief Creative Officer, Shiro Nakamura. Thank you, Han.",61,379,3357,"And by the way, we were very pleased to get feedback from Infiniti Red Bull Racing Formula One driver Sebastian Vettel and Sebastian Bumi after testing prototypes in Japan and on the Nurburgring during the Q50 chassis development process. And now to tell you more about this important new vehicle, please welcome Infiniti's Chief Creative Officer, Shiro Nakamura. Thank you, Han.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,12,33,35,3,"Good morning, everyone. Infiniti has always pushed the boundary of creativity and the bravery of our new design for premium cars. We challenge ourselves with this new 250 to take another great leap in terms of the proportion, infinity-ness, and the premium quality.",43,265,3358,"Good morning, everyone. Infiniti has always pushed the boundary of creativity and the bravery of our new design for premium cars. We challenge ourselves with this new 250 to take another great leap in terms of the proportion, infinity-ness, and the premium quality.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,13,36,38,3,"At the new direction of the Infiniti sports sedan, we gave Q50 a more dynamic and sporty appearance. Q50 has lower and 2-inch wider proportions compared to the previous generation, and a tightened yet athletic stance with 19-inch tires. The new Infiniti design language mainly comes from the Infiniti Toyota concept cars, such as Essence and Emerge.",57,349,3359,"At the new direction of the Infiniti sports sedan, we gave Q50 a more dynamic and sporty appearance. Q50 has lower and 2-inch wider proportions compared to the previous generation, and a tightened yet athletic stance with 19-inch tires. The new Infiniti design language mainly comes from the Infiniti Toyota concept cars, such as Essence and Emerge.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,14,39,41,3,"To present unmistakable character to the front end, we enhance Infinity's distinctive double archgrill. The signature lamp, human eye-like headlamp, imply intense power. In profile, creating energetic appearance rooted in power of nature, the dynamic character line flows through to rear end, and distinctive crescent-cut sepia resonate harmoniously.",48,350,3360,"To present unmistakable character to the front end, we enhance Infinity's distinctive double archgrill. The signature lamp, human eye-like headlamp, imply intense power. In profile, creating energetic appearance rooted in power of nature, the dynamic character line flows through to rear end, and distinctive crescent-cut sepia resonate harmoniously.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,15,42,44,3,"Interior Hospitality is also a highlight of Q50. To offer more individual space and seamless connection to information in 2 degrees, we adapt double wave structure and its asymmetric center cluster equipped with new IT system and 8-inch twin touchscreen display. The driver area offers uplifting feeling for driving.",49,316,3361,"Interior Hospitality is also a highlight of Q50. To offer more individual space and seamless connection to information in 2 degrees, we adapt double wave structure and its asymmetric center cluster equipped with new IT system and 8-inch twin touchscreen display. The driver area offers uplifting feeling for driving.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,16,45,47,3,"The passenger area offers premium comfort and an expected rear-roomless class-leading level. We also delicately treat its interior materials such as KACHU aluminum finishing inspired by authentic Japanese craftsmanship. I am proud today to present the DQ50, a new benchmark of Infinity sedan leadership.",44,303,3362,"The passenger area offers premium comfort and an expected rear-roomless class-leading level. We also delicately treat its interior materials such as KACHU aluminum finishing inspired by authentic Japanese craftsmanship. I am proud today to present the DQ50, a new benchmark of Infinity sedan leadership.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,17,48,50,3,"We will continue to introduce more ambitious models with new Infinity design language in the future. Now, I'd like to invite Johan back to tell you more about this new 250 and its importance for Infiniti. Thank you.",38,215,3363,"We will continue to introduce more ambitious models with new Infinity design language in the future. Now, I'd like to invite Johan back to tell you more about this new 250 and its importance for Infiniti. Thank you.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,18,51,53,3,"Thank you, Shiro. In addition to our Chief Creative Officer's comments, the Q50 cockpit is a driver's space. It's designed to take full advantage of the many customization and personalization features of the car's inspired performance capabilities.",37,248,3364,"Thank you, Shiro. In addition to our Chief Creative Officer's comments, the Q50 cockpit is a driver's space. It's designed to take full advantage of the many customization and personalization features of the car's inspired performance capabilities.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,19,54,56,3,"For example, the twin display central information center with infinity in touch next generation telematics provides integration of smartphone apps in a way that is safe and easy to use while driving. The advanced infinity safety shield systems add an extra layer of driver and occupant protection. And the new Q50 also features the world's first technology on a production automobile, direct adaptive steering.",64,410,3365,"For example, the twin display central information center with infinity in touch next generation telematics provides integration of smartphone apps in a way that is safe and easy to use while driving. The advanced infinity safety shield systems add an extra layer of driver and occupant protection. And the new Q50 also features the world's first technology on a production automobile, direct adaptive steering.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,20,57,59,3,"This new steering technology electronically transmits the driver's intentions to the wheels faster than a mechanical system and allows customization to the driver's preferred settings. Someday all cars will use this technology, but today you can only get it on an Infiniti. You will hear more details on this and other technology as we progress towards the Q50's late summer 2013 North American on sale date.",66,408,3366,"This new steering technology electronically transmits the driver's intentions to the wheels faster than a mechanical system and allows customization to the driver's preferred settings. Someday all cars will use this technology, but today you can only get it on an Infiniti. You will hear more details on this and other technology as we progress towards the Q50's late summer 2013 North American on sale date.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,21,60,62,3,"As a truly global car, sales will start subsequently in Europe, China and the rest of the world. Building a new Infiniti brand is of course a bold undertaking and one that we are eagerly pursuing. But as you will see over the coming months and years, it is one that we will achieve.",54,282,3367,"As a truly global car, sales will start subsequently in Europe, China and the rest of the world. Building a new Infiniti brand is of course a bold undertaking and one that we are eagerly pursuing. But as you will see over the coming months and years, it is one that we will achieve.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,22,63,65,3,"The stunning new Q50 presents a tremendous opportunity for us. We've sold over 700,000 of the previous generation to date, making it one of the best selling cars in its segment globally, and also the number one selling car for Infiniti. But there's room beyond the Q50 to move up.",51,280,3368,"The stunning new Q50 presents a tremendous opportunity for us. We've sold over 700,000 of the previous generation to date, making it one of the best selling cars in its segment globally, and also the number one selling car for Infiniti. But there's room beyond the Q50 to move up.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,23,66,68,3,"and room to revitalize the Infiniti brand along with it. In addition to investing into new products, we will also expand our production base to three continents. We are building a solid reputation for quality, customer care, and cutting edge technology.",41,253,3369,"and room to revitalize the Infiniti brand along with it. In addition to investing into new products, we will also expand our production base to three continents. We are building a solid reputation for quality, customer care, and cutting edge technology.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,24,69,71,3,"And yet with all this progress, Infiniti proudly remains a challenger brand. We know where we are today, and we know where we want to be tomorrow. Yes.",28,151,3370,"And yet with all this progress, Infiniti proudly remains a challenger brand. We know where we are today, and we know where we want to be tomorrow. Yes.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,25,72,74,3,We have a long and challenging journey ahead of us as we craft our brand and shape our destiny. The new Infinity Q50 is a hint of the fascinating products that will punctuate our future and elevate the stature of the brand. Thank you.,44,234,3371,We have a long and challenging journey ahead of us as we craft our brand and shape our destiny. The new Infinity Q50 is a hint of the fascinating products that will punctuate our future and elevate the stature of the brand. Thank you.,0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,26,75,77,3,"For now, I'd like to invite Shiro back to the stage for some photographs and also invite you to come and take a closer look at the Infinity Q50. Thank you. Ladies and gentlemen, please join us on stage for a closer look.",43,220,3372,"For now, I'd like to invite Shiro back to the stage for some photographs and also invite you to come and take a closer look at the Infinity Q50. Thank you. Ladies and gentlemen, please join us on stage for a closer look.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,27,78,80,3,"Please visit our product specialists for more information. Well, we've just seen the reveal for Infiniti's all-new Q50 being seen for the first time here at the Detroit Auto Show. And now we're lucky enough to have with us from Infiniti Ben Corr.",43,246,3373,"Please visit our product specialists for more information. Well, we've just seen the reveal for Infiniti's all-new Q50 being seen for the first time here at the Detroit Auto Show. And now we're lucky enough to have with us from Infiniti Ben Corr.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,28,81,83,3,"Ben, why is the Q50 so important for Infiniti? Well, this is going to be launched into the biggest market in luxury. There's about 500,000 cars sold where it competes.",31,167,3374,"Ben, why is the Q50 so important for Infiniti? Well, this is going to be launched into the biggest market in luxury. There's about 500,000 cars sold where it competes.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,29,84,86,3,"So it represents about 30% of all luxury cars sold in America. It's been our number one seller in this segment before, and it'll quickly convert into our number one seller again. It's just that important.",36,204,3375,"So it represents about 30% of all luxury cars sold in America. It's been our number one seller in this segment before, and it'll quickly convert into our number one seller again. It's just that important.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,30,87,89,3,It's actually the way that most customers come into luxury. And there are so many cool features on the Q50. What are some of your favorites?,26,140,3376,It's actually the way that most customers come into luxury. And there are so many cool features on the Q50. What are some of your favorites?,0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,31,90,92,3,"You know, I think it starts with the styling. You look at the eye of the car. I call it the headlight.",22,102,3377,"You know, I think it starts with the styling. You look at the eye of the car. I call it the headlight.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,32,93,95,3,"It's our new signature headlamp. Literally, it almost has a soul to it. It just draws you in.",18,93,3378,"It's our new signature headlamp. Literally, it almost has a soul to it. It just draws you in.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,33,96,98,3,You just want to almost eat the car. It's so compelling. But then it takes it to performance.,18,93,3379,You just want to almost eat the car. It's so compelling. But then it takes it to performance.,0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,34,99,101,3,"It'll have two powertrains in the Q50. Not only our standard 3.7 liter, which we're going to target more fuel economy, but for the first time ever, we're going to have a hybrid powertrain. where we'll target the best combination of fuel economy and horsepower available in America anywhere.",50,290,3380,"It'll have two powertrains in the Q50. Not only our standard 3.7 liter, which we're going to target more fuel economy, but for the first time ever, we're going to have a hybrid powertrain. where we'll target the best combination of fuel economy and horsepower available in America anywhere.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,35,102,104,3,"I think the other thing that is really exciting to me is the way you can customize the Q50. So luxury today, you know, we all have these kinds of smartphones or something similar. We like to customize them and in a sense we're used to that in luxury.",49,250,3381,"I think the other thing that is really exciting to me is the way you can customize the Q50. So luxury today, you know, we all have these kinds of smartphones or something similar. We like to customize them and in a sense we're used to that in luxury.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,36,105,107,3,"Well, with the Q50, you'll be able to do exactly that. You'll be able to customize all the drive settings so you can change the steering dynamics, the characteristics of the torque, the characteristics of the engine, and really personalize that driving for you. Not only that, you'll be able to have a suite of apps available directly in your car, just like you do your smartphone today.",68,387,3382,"Well, with the Q50, you'll be able to do exactly that. You'll be able to customize all the drive settings so you can change the steering dynamics, the characteristics of the torque, the characteristics of the engine, and really personalize that driving for you. Not only that, you'll be able to have a suite of apps available directly in your car, just like you do your smartphone today.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,37,108,110,3,"So whether you want to do everything from Yelp to, well, you name it, you'll be able to do that inside the Q50. There are so many neat details to go over in the Q50. Obviously, too many for us to tell about now.",44,211,3383,"So whether you want to do everything from Yelp to, well, you name it, you'll be able to do that inside the Q50. There are so many neat details to go over in the Q50. Obviously, too many for us to tell about now.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,38,111,113,3,"So where else can people find out more about the Q50? I think the best thing to do is really go to infinityusa.com. There you can get information, and we're posting in our microsite right now more details.",39,205,3384,"So where else can people find out more about the Q50? I think the best thing to do is really go to infinityusa.com. There you can get information, and we're posting in our microsite right now more details.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,39,114,116,3,"But throughout the day, if anyone has questions at all in Facebook or Twitter, please send them through. Our team's going to be monitoring all day long. They'll be posting all day long.",33,185,3385,"But throughout the day, if anyone has questions at all in Facebook or Twitter, please send them through. Our team's going to be monitoring all day long. They'll be posting all day long.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,40,117,119,3,There'll be great discussion going on. That's the next place to go. Sounds like so much fun.,17,92,3386,There'll be great discussion going on. That's the next place to go. Sounds like so much fun.,0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,41,120,122,3,"Ben, thank you so much for taking the time to be with us today. We appreciate it. And if you have missed the reveal this morning, don't worry.",28,142,3387,"Ben, thank you so much for taking the time to be with us today. We appreciate it. And if you have missed the reveal this morning, don't worry.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,42,123,125,3,"You can view it in its entirety on Infinity's Facebook page. And don't forget to start sending in those questions. As Ben just mentioned, they are going to have Infinity representatives live on Facebook, Twitter to start answering your questions.",40,246,3388,"You can view it in its entirety on Infinity's Facebook page. And don't forget to start sending in those questions. As Ben just mentioned, they are going to have Infinity representatives live on Facebook, Twitter to start answering your questions.",0
Infiniti The All-New Infiniti Q50 Revealed at NAIAS - Full Recording (720p_30fps_H264-128kbit_AAC),111,43,126,127,2,"Once again, from the Kobo Center here in Detroit, I'm Kelly Stavis. Thanks so much for watching.",17,96,3389,"Once again, from the Kobo Center here in Detroit, I'm Kelly Stavis. Thanks so much for watching.",0
Infiniti The new Infiniti Q70 at the 2014 Paris motor show. (1080p_25fps_H264-128kbit_AAC),112,1,1,3,3,"Welcome to the new Q70, introducing the new Infiniti design language, characterized by the typical double-arch front grille with a 3D mesh, but also the new human-look headlights, full LED. The rear design introduces new taillights, new trunklets and a new rear bumper. The big novelty is of course the introduction of the 2.2-litre four-cylinder diesel engine, developing 170 horsepower and 400 Newton-meters of torque and emits less than 130 grams.",72,450,3390,"Welcome to the new Q70, introducing the new Infiniti design language, characterized by the typical double-arch front grille with a 3D mesh, but also the new human-look headlights, full LED. The rear design introduces new taillights, new trunklets and a new rear bumper. The big novelty is of course the introduction of the 2.2-litre four-cylinder diesel engine, developing 170 horsepower and 400 Newton-meters of torque and emits less than 130 grams.",0
Infiniti The new Infiniti Q70 at the 2014 Paris motor show. (1080p_25fps_H264-128kbit_AAC),112,2,4,4,1,The direct response hybrid system also evolves for more performance and better efficiency.,13,90,3391,The direct response hybrid system also evolves for more performance and better efficiency.,0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,1,1,3,3,"My name is Joost de Vries, I'm the VP of Global Sales and Customer Experience, and you are today at Carman's headquarters in Irvine. Carman started as a car company. The dream was to build a car.",37,195,3392,"My name is Joost de Vries, I'm the VP of Global Sales and Customer Experience, and you are today at Carman's headquarters in Irvine. Carman started as a car company. The dream was to build a car.",0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,2,4,6,3,"And when the car was on the road, we found out that there's a lot more we can do. We have design services, we have engineering services, we have many different types of things we can do for other people in the marketplace. Not always business to consumer, but also business to business.",53,286,3393,"And when the car was on the road, we found out that there's a lot more we can do. We have design services, we have engineering services, we have many different types of things we can do for other people in the marketplace. Not always business to consumer, but also business to business.",0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,3,7,9,3,"Talking against the startup culture and climbing the mountain, I think we first needed to define what was the mountain we wanted to climb. And then we started climbing and then it turned out to be the Himalayas. So you needed to shift and change multiple times in that period of time to actually get somewhere.",56,310,3394,"Talking against the startup culture and climbing the mountain, I think we first needed to define what was the mountain we wanted to climb. And then we started climbing and then it turned out to be the Himalayas. So you needed to shift and change multiple times in that period of time to actually get somewhere.",0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,4,10,12,3,"And the first car that got out was a big deal. I mean, we had the whole plan next to the first trailer that got loaded. We flew to the first dealer who got the car.",36,164,3395,"And the first car that got out was a big deal. I mean, we had the whole plan next to the first trailer that got loaded. We flew to the first dealer who got the car.",0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,5,13,15,3,"And it's this enormous relief of you're actually now a real car company. I mean, startups is all about selling the PowerPoint. And when you have a real car that is legal on the road, it's a whole different ballgame.",40,215,3396,"And it's this enormous relief of you're actually now a real car company. I mean, startups is all about selling the PowerPoint. And when you have a real car that is legal on the road, it's a whole different ballgame.",0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,6,16,18,3,"And that was very exhilarating. Today in the headquarters, this is where we have the main thrust of our engineering departments like sales, finance, HR, the corporate functions, but also our design studio, our prototype workshops are here. The team I'm working with is responsible for our global sales and our customer experience.",53,330,3397,"And that was very exhilarating. Today in the headquarters, this is where we have the main thrust of our engineering departments like sales, finance, HR, the corporate functions, but also our design studio, our prototype workshops are here. The team I'm working with is responsible for our global sales and our customer experience.",0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,7,19,20,2,"So we have as one of the few manufacturers a direct relationship with the owners of our cars and the team that is working with that is sitting here in headquarters and you actually get to talk to your own customers every day. For Karma, the choice to become a luxury car brand means that you work in a marketplace where everybody is 100 years old and has a story.",70,363,3398,"So we have as one of the few manufacturers a direct relationship with the owners of our cars and the team that is working with that is sitting here in headquarters and you actually get to talk to your own customers every day. For Karma, the choice to become a luxury car brand means that you work in a marketplace where everybody is 100 years old and has a story.",0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,8,21,23,3,"And we are new tech, we're fresh, but luxury is about why you exist, because nobody needs you. We chose Southern California because California is a brand that is in many places in the world stronger than Made in USA. And being in Southern California is the epitome of that.",50,273,3399,"And we are new tech, we're fresh, but luxury is about why you exist, because nobody needs you. We chose Southern California because California is a brand that is in many places in the world stronger than Made in USA. And being in Southern California is the epitome of that.",0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,9,24,26,3,"Hollywood, the glamour, the glitz. Having a factory that is not close by is not very conducive for a young car company because you need to be close by. So we chose to go all in Southern California.",38,197,3400,"Hollywood, the glamour, the glitz. Having a factory that is not close by is not very conducive for a young car company because you need to be close by. So we chose to go all in Southern California.",0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,10,27,29,3,"What Karma today wants to accomplish, it is today, tomorrow and in the future of course, is people need to know us. So we're doing a lot of things like experiential marketing to make sure that people understand who we are and where we are. Medium term what you'll see us do is a lot more technology in the vehicles, going higher tech.",63,334,3401,"What Karma today wants to accomplish, it is today, tomorrow and in the future of course, is people need to know us. So we're doing a lot of things like experiential marketing to make sure that people understand who we are and where we are. Medium term what you'll see us do is a lot more technology in the vehicles, going higher tech.",0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,11,30,32,3,"I think the general public is slowly starting to warm up to autonomous driving, but you'll also see different ownership models, you'll see a lot more customization. Going deeper into the luxury territory means one of ones will become the norm and not the exception. Also globalization for the brand.",50,299,3402,"I think the general public is slowly starting to warm up to autonomous driving, but you'll also see different ownership models, you'll see a lot more customization. Going deeper into the luxury territory means one of ones will become the norm and not the exception. Also globalization for the brand.",0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,12,33,35,3,"I mean, if I ask somebody in Russia today, do you know Karma? What? So we need to become a global brand and we're running very fast towards that.",29,145,3403,"I mean, if I ask somebody in Russia today, do you know Karma? What? So we need to become a global brand and we're running very fast towards that.",0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,13,36,38,3,"I think when our customers or the general public, when they're being asked what is luxury and they answer Karma in the same breath as the other brands who are 100 years old, I think we have achieved what we wanted to achieve. But that's not up to us to say. That's up to our customers.",56,285,3404,"I think when our customers or the general public, when they're being asked what is luxury and they answer Karma in the same breath as the other brands who are 100 years old, I think we have achieved what we wanted to achieve. But that's not up to us to say. That's up to our customers.",0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,14,39,41,3,"My name is Robert Brown. I am the Karma Vehicle Launch Manager. We are a Karma Automotive Innovation and Customization client, also known as KIC.",25,145,3405,"My name is Robert Brown. I am the Karma Vehicle Launch Manager. We are a Karma Automotive Innovation and Customization client, also known as KIC.",0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,15,42,43,2,"We have built a world-class facility in the fact that we don't have a lot of overhead structure, we don't have a lot of the noise and things associated with a lot of the plants. We have trenched the concrete over here so that a lot of our stuff is done underground.",52,265,3406,"We have built a world-class facility in the fact that we don't have a lot of overhead structure, we don't have a lot of the noise and things associated with a lot of the plants. We have trenched the concrete over here so that a lot of our stuff is done underground.",0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,16,44,46,3,"This has helped us create a world-class facility in the fact that it's very pleasing, very quiet, and looks different from any other plant that I've ever been in. It definitely creates a pride of build in the fact that, hey, we work in a very beautiful, very pleasing place to work. We also work on a very beautiful and world-class looking car, so therefore we build that into the car.",71,385,3407,"This has helped us create a world-class facility in the fact that it's very pleasing, very quiet, and looks different from any other plant that I've ever been in. It definitely creates a pride of build in the fact that, hey, we work in a very beautiful, very pleasing place to work. We also work on a very beautiful and world-class looking car, so therefore we build that into the car.",0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,17,47,49,3,So it's really helping us create a better vehicle by working in such a great place. It was amazing watching those first cars come off the line. That was a labor of love.,33,169,3408,So it's really helping us create a better vehicle by working in such a great place. It was amazing watching those first cars come off the line. That was a labor of love.,0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,18,50,52,3,"It was a lot of passion, a lot of blood, sweat, and tears. We were able to get those cars to come. And when they started up and rolled off the line, you know, we still had some issues to figure out.",42,198,3409,"It was a lot of passion, a lot of blood, sweat, and tears. We were able to get those cars to come. And when they started up and rolled off the line, you know, we still had some issues to figure out.",0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,19,53,55,3,"But we figured those out. And from the first car coming off the line to the first delivery, it was amazing. It was like absolutely one of the best feelings ever.",31,161,3410,"But we figured those out. And from the first car coming off the line to the first delivery, it was amazing. It was like absolutely one of the best feelings ever.",0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,20,56,58,3,My favorite right now is the red. We have a beautiful new red and I like that with the yellow calipers. Just absolutely amazing.,24,128,3411,My favorite right now is the red. We have a beautiful new red and I like that with the yellow calipers. Just absolutely amazing.,0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,21,59,61,3,"Black wheels and then obviously we can't tint it as a manufacturer but I would black out the windows once I got it. So the snake avoid of the cargos is it starts in warehouse. The material comes in as raw material, goes into the body shop, continues down the body shop to a completed body in white.",58,298,3412,"Black wheels and then obviously we can't tint it as a manufacturer but I would black out the windows once I got it. So the snake avoid of the cargos is it starts in warehouse. The material comes in as raw material, goes into the body shop, continues down the body shop to a completed body in white.",0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,22,62,64,3,Out of the body shop it goes into the paint shop where it is painted and comes out of the paint shop and goes into general assembly where it is completely assembled as you can see. We can get it all kitted and everything. About six weeks we can have your order completed and it goes down the test track and is turned into a vehicle that we can be proud of and release to the customers.,77,385,3413,Out of the body shop it goes into the paint shop where it is painted and comes out of the paint shop and goes into general assembly where it is completely assembled as you can see. We can get it all kitted and everything. About six weeks we can have your order completed and it goes down the test track and is turned into a vehicle that we can be proud of and release to the customers.,0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,23,65,65,1,Between the welders hand welding these cars to the craftsmen assembling all of these components you know like I said with the in general assembly we only have one robot and that robot sets the glass so there's that level of detail on every car to where there's that pride of workmanship in each and every vehicle that is unlike anything I've ever experienced.,64,359,3414,Between the welders hand welding these cars to the craftsmen assembling all of these components you know like I said with the in general assembly we only have one robot and that robot sets the glass so there's that level of detail on every car to where there's that pride of workmanship in each and every vehicle that is unlike anything I've ever experienced.,0
Karma Cars.TV + Karma Automotive Part 1 (1080p_30fps_H264-128kbit_AAC),113,24,66,66,1,This car is being built to a different level and we're very proud of what we do here.,18,85,3415,This car is being built to a different level and we're very proud of what we do here.,0
Karma Jenna Ezarik test drives the 2020 Karma Revero GT in Las Vegas at CES (1080p_24fps_H264-128kbit_AAC),114,1,1,3,3,"I just got my first compliment. This guy was like, in your window. And I'm like, oh my God, nice car.",21,101,3416,"I just got my first compliment. This guy was like, in your window. And I'm like, oh my God, nice car.",0
Karma Jenna Ezarik test drives the 2020 Karma Revero GT in Las Vegas at CES (1080p_24fps_H264-128kbit_AAC),114,2,4,6,3,"I was like, thank you. I love this car. I'm never giving it back.",14,65,3417,"I was like, thank you. I love this car. I'm never giving it back.",0
Karma Jenna Ezarik test drives the 2020 Karma Revero GT in Las Vegas at CES (1080p_24fps_H264-128kbit_AAC),114,3,7,9,3,I'm driving to LA and I'm putting it in my garage. So I'm driving in stealth mode right now. We've also got the regenerative braking that is working for me.,30,156,3418,I'm driving to LA and I'm putting it in my garage. So I'm driving in stealth mode right now. We've also got the regenerative braking that is working for me.,0
Karma Jenna Ezarik test drives the 2020 Karma Revero GT in Las Vegas at CES (1080p_24fps_H264-128kbit_AAC),114,4,10,12,3,"Decided to take a little bit of a small road trip to Red Rock Canyon. Get some cool pictures, get some cool shots before I have to get the car back. For an electric car, this has some serious pickup.",40,199,3419,"Decided to take a little bit of a small road trip to Red Rock Canyon. Get some cool pictures, get some cool shots before I have to get the car back. For an electric car, this has some serious pickup.",0
Karma Jenna Ezarik test drives the 2020 Karma Revero GT in Las Vegas at CES (1080p_24fps_H264-128kbit_AAC),114,5,13,15,3,"Not that I'm, you know, testing it. Okay, so I'm on stealth mode right now, and as you guys can see here, we've got the energy flow. It's giving you a demonstration of how it's rolling.",36,185,3420,"Not that I'm, you know, testing it. Okay, so I'm on stealth mode right now, and as you guys can see here, we've got the energy flow. It's giving you a demonstration of how it's rolling.",0
