topic,run,model,temperature,max_tokens,keywords,label,normalized_label,error,system_prompt,user_prompt,prompt
10,30,openai/gpt-5.5,0.0,64,"tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull",Tailgate and Door Mechanisms,tailgate and door mechanisms,,"You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.","Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:","SYSTEM:
You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.

USER:
Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:"
10,31,openai/gpt-5.5,0.0,64,"tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull",Tailgate and Interior Trim,tailgate and interior trim,,"You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.","Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:","SYSTEM:
You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.

USER:
Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:"
10,32,openai/gpt-5.5,0.0,64,"tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull",Tailgate and Trunk Access,tailgate and trunk access,,"You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.","Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:","SYSTEM:
You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.

USER:
Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:"
10,33,openai/gpt-5.5,0.0,64,"tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull",Tailgate and Trunk Access,tailgate and trunk access,,"You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.","Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:","SYSTEM:
You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.

USER:
Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:"
10,34,openai/gpt-5.5,0.0,64,"tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull",Tailgate and Door Access,tailgate and door access,,"You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.","Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:","SYSTEM:
You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.

USER:
Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:"
10,35,openai/gpt-5.5,0.0,64,"tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull",Tailgate and Trunk Access,tailgate and trunk access,,"You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.","Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:","SYSTEM:
You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.

USER:
Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:"
10,36,openai/gpt-5.5,0.0,64,"tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull",Tailgate and Trunk Access,tailgate and trunk access,,"You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.","Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:","SYSTEM:
You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.

USER:
Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:"
10,37,openai/gpt-5.5,0.0,64,"tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull",Tailgate and Door Access,tailgate and door access,,"You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.","Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:","SYSTEM:
You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.

USER:
Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:"
10,38,openai/gpt-5.5,0.0,64,"tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull",Tailgate and Interior Access,tailgate and interior access,,"You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.","Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:","SYSTEM:
You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.

USER:
Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:"
10,39,openai/gpt-5.5,0.0,64,"tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull",Tailgate and Door Access,tailgate and door access,,"You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.","Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:","SYSTEM:
You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.

USER:
Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:"
10,40,openai/gpt-5.5,0.0,64,"tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull",Tailgate and Door Operation,tailgate and door operation,,"You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.","Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:","SYSTEM:
You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.

USER:
Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:"
10,41,openai/gpt-5.5,0.0,64,"tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull",Tailgate and Tr,tailgate and tr,,"You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.","Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:","SYSTEM:
You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.

USER:
Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:"
10,42,openai/gpt-5.5,0.0,64,"tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull",Tailgate and Door Mechanisms,tailgate and door mechanisms,,"You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.","Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:","SYSTEM:
You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.

USER:
Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:"
10,43,openai/gpt-5.5,0.0,64,"tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull",Tailgate and Trunk Access,tailgate and trunk access,,"You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.","Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:","SYSTEM:
You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.

USER:
Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:"
10,44,openai/gpt-5.5,0.0,64,"tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull",Tailgate and Trunk Access,tailgate and trunk access,,"You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.","Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:","SYSTEM:
You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.

USER:
Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:"
10,45,openai/gpt-5.5,0.0,64,"tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull",Tailgate and Trunk Access,tailgate and trunk access,,"You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.","Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:","SYSTEM:
You label BERTopic topics for an electric vehicle research corpus. Return one concise English topic label, 2 to 6 words. Prefer EV meaning when present. Do not explain.

USER:
Topic ID: 10
Keywords: tailgate, door, open, trunk, release, hood, soft, unlock, lock, pull
Representative snippets:
- Inside a very simple dashboard greets the eye. It kind of follows what Audi's been doing lately in some of its other cars, removing this gauge hood that would go all the way across the center part of the dashboard.
- The Gorilla Glass separates this compartment from the passenger area. You can also see the exposed carbon fiber shell as you come around the threshold.
- Underneath, there's a locking glove box with a modest amount of space, LED lit, and lined in velour.
- Place your hands in the recessed grips on the bottom of the cover and push upwards until the cover comes free.
- Next, remove the cover attached to the tailgate. Place your hands around the lower edge of the cover and pull to unclip.
- Then slide the edge of the tailgate cover into position and pull it downwards to engage.

Topic label:"
